zip,zip_type,primary_city,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,City,CriteriaID,State,StateAbrv,DMARegion,DMARegionCode
01450,STANDARD,Groton,MiddlesexCounty,America/New_York,978,42.6,-71.57,NA,US,0,9198,Groton,1018224,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01450,STANDARD,Groton,MiddlesexCounty,America/New_York,978,42.6,-71.57,NA,US,0,9198,Groton,9052076,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01451,STANDARD,Harvard,WorcesterCounty,America/New_York,"978,617",42.5,-71.58,NA,US,0,4672,Harvard,1018234,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01452,STANDARD,Hubbardston,WorcesterCounty,America/New_York,978,42.48,-72.01,NA,US,0,3932,Hubbardston,1018250,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01453,STANDARD,Leominster,WorcesterCounty,America/New_York,"978,508",42.51,-71.77,NA,US,0,34034,Leominster,1018269,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01460,STANDARD,Littleton,MiddlesexCounty,America/New_York,"978,508,781",42.53,-71.47,NA,US,0,8001,Littleton,1018274,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01462,STANDARD,Lunenburg,WorcesterCounty,America/New_York,978,42.59,-71.72,NA,US,0,9073,Lunenburg,1018278,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01462,STANDARD,Lunenburg,WorcesterCounty,America/New_York,978,42.59,-71.72,NA,US,0,9073,Lunenburg,9052360,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01463,STANDARD,Pepperell,MiddlesexCounty,America/New_York,978,42.66,-71.58,NA,US,0,10100,Pepperell,1018361,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01463,STANDARD,Pepperell,MiddlesexCounty,America/New_York,978,42.66,-71.58,NA,US,0,10100,Pepperell,9052661,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01464,STANDARD,Shirley,MiddlesexCounty,America/New_York,978,42.54,-71.65,NA,US,0,5028,Shirley,1018401,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01464,STANDARD,Shirley,MiddlesexCounty,America/New_York,978,42.54,-71.65,NA,US,0,5028,Shirley,9052841,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01468,STANDARD,Templeton,WorcesterCounty,America/New_York,978,42.55,-72.06,NA,US,0,3579,Templeton,1018434,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01469,STANDARD,Townsend,MiddlesexCounty,America/New_York,978,42.66,-71.7,NA,US,0,6266,Townsend,1018437,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01469,STANDARD,Townsend,MiddlesexCounty,America/New_York,978,42.66,-71.7,NA,US,0,6266,Townsend,9053000,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01470,UNIQUE,Groton,MiddlesexCounty,America/New_York,351,42.6,-71.57,NA,US,0,0,Groton,1018224,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01470,UNIQUE,Groton,MiddlesexCounty,America/New_York,351,42.6,-71.57,NA,US,0,0,Groton,9052076,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01471,UNIQUE,Groton,MiddlesexCounty,America/New_York,351,42.6,-71.57,NA,US,0,0,Groton,1018224,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01471,UNIQUE,Groton,MiddlesexCounty,America/New_York,351,42.6,-71.57,NA,US,0,0,Groton,9052076,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01473,STANDARD,Westminster,WorcesterCounty,America/New_York,978,42.55,-71.9,NA,US,0,6741,Westminster,1018479,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01474,STANDARD,WestTownsend,MiddlesexCounty,America/New_York,978,42.66,-71.74,NA,US,0,1866,WestTownsend,1018472,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01475,STANDARD,Winchendon,WorcesterCounty,America/New_York,978,42.68,-72.04,NA,US,0,7879,Winchendon,1018491,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01475,STANDARD,Winchendon,WorcesterCounty,America/New_York,978,42.68,-72.04,NA,US,0,7879,Winchendon,9053178,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01501,STANDARD,Auburn,WorcesterCounty,America/New_York,"508,774",42.2,-71.83,NA,US,0,14232,Auburn,1018106,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01503,STANDARD,Berlin,WorcesterCounty,America/New_York,978,42.38,-71.63,NA,US,0,2462,Berlin,1018120,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01504,STANDARD,Blackstone,WorcesterCounty,America/New_York,"508,774",42.01,-71.5,NA,US,0,7808,Blackstone,1018124,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01505,STANDARD,Boylston,WorcesterCounty,America/New_York,"508,774",42.35,-71.73,NA,US,0,3993,Boylston,1018130,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01506,STANDARD,Brookfield,WorcesterCounty,America/New_York,"508,413",42.21,-72.1,NA,US,0,2920,Brookfield,1018137,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01507,STANDARD,Charlton,WorcesterCounty,America/New_York,"508,774",42.13,-71.96,NA,US,0,10873,Charlton,1018153,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01508,POBOX,CharltonCity,WorcesterCounty,America/New_York,,42.13,-71.96,NA,US,0,795,CharltonCity,1018154,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01510,STANDARD,Clinton,WorcesterCounty,America/New_York,"978,617",42.41,-71.68,NA,US,0,11365,Clinton,1018165,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01510,STANDARD,Clinton,WorcesterCounty,America/New_York,"978,617",42.41,-71.68,NA,US,0,11365,Clinton,9051741,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01516,STANDARD,Douglas,WorcesterCounty,America/New_York,"508,774",42.05,-71.73,NA,US,0,7565,Douglas,1018180,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01519,STANDARD,Grafton,WorcesterCounty,America/New_York,"508,774",42.2,-71.68,NA,US,0,6093,Grafton,1018217,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01520,STANDARD,Holden,WorcesterCounty,America/New_York,"508,774",42.35,-71.85,NA,US,0,12865,Holden,1018243,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01521,STANDARD,Holland,HampdenCounty,America/New_York,"413,508",42.05,-72.15,NA,US,0,2069,Holland,1018244,Massachusetts,MA,"Springfield-Holyoke, MA",543
01523,STANDARD,Lancaster,WorcesterCounty,America/New_York,978,42.45,-71.66,NA,US,0,4777,Lancaster,1018263,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01524,STANDARD,Leicester,WorcesterCounty,America/New_York,"508,774",42.25,-71.9,NA,US,0,5678,Leicester,1018267,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01525,POBOX,Linwood,WorcesterCounty,America/New_York,508,42.05,-71.64,NA,US,0,677,Linwood,1018273,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01526,POBOX,Manchaug,WorcesterCounty,America/New_York,508,42.12,-71.76,NA,US,0,475,Manchaug,1018282,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01527,STANDARD,Millbury,WorcesterCounty,America/New_York,"508,774",42.19,-71.76,NA,US,0,11467,Millbury,1018306,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01529,STANDARD,Millville,WorcesterCounty,America/New_York,508,42.03,-71.58,NA,US,0,2734,Millville,1018308,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01532,STANDARD,Northborough,WorcesterCounty,America/New_York,"508,774",42.31,-71.64,NA,US,0,13113,Northborough,1018344,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01532,STANDARD,Northborough,WorcesterCounty,America/New_York,"508,774",42.31,-71.64,NA,US,0,13113,Northborough,9052564,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01534,STANDARD,Northbridge,WorcesterCounty,America/New_York,508,42.15,-71.65,NA,US,0,4939,Northbridge,1018345,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01535,STANDARD,NorthBrookfield,WorcesterCounty,America/New_York,508,42.27,-72.08,NA,US,0,3925,NorthBrookfield,1018333,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01535,STANDARD,NorthBrookfield,WorcesterCounty,America/New_York,508,42.27,-72.08,NA,US,0,3925,NorthBrookfield,9052535,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01536,STANDARD,NorthGrafton,WorcesterCounty,America/New_York,508,42.23,-71.69,NA,US,0,5828,NorthGrafton,1018338,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01537,STANDARD,NorthOxford,WorcesterCounty,America/New_York,508,42.16,-71.88,NA,US,0,1951,NorthOxford,1018339,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01540,STANDARD,Oxford,WorcesterCounty,America/New_York,508,42.11,-71.87,NA,US,0,9660,Oxford,1018356,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01540,STANDARD,Oxford,WorcesterCounty,America/New_York,508,42.11,-71.87,NA,US,0,9660,Oxford,9052619,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01541,STANDARD,Princeton,WorcesterCounty,America/New_York,978,42.45,-71.86,NA,US,0,3224,Princeton,1018370,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01543,STANDARD,Rutland,WorcesterCounty,America/New_York,"508,774",42.36,-71.95,NA,US,0,6893,Rutland,1018386,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01543,STANDARD,Rutland,WorcesterCounty,America/New_York,"508,774",42.36,-71.95,NA,US,0,6893,Rutland,9052789,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01545,STANDARD,Shrewsbury,WorcesterCounty,America/New_York,"508,774",42.3,-71.71,NA,US,0,30759,Shrewsbury,1018402,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01546,UNIQUE,Shrewsbury,WorcesterCounty,America/New_York,508,42.3,-71.71,NA,US,0,0,Shrewsbury,1018402,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01550,STANDARD,Southbridge,WorcesterCounty,America/New_York,"508,774",42.08,-72.03,NA,US,0,13355,Southbridge,1018418,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01550,STANDARD,Southbridge,WorcesterCounty,America/New_York,"508,774",42.08,-72.03,NA,US,0,13355,Southbridge,9052890,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01561,POBOX,SouthLancaster,WorcesterCounty,America/New_York,978,42.43,-71.69,NA,US,0,925,SouthLancaster,1018413,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01562,STANDARD,Spencer,WorcesterCounty,America/New_York,"508,774",42.24,-71.99,NA,US,0,9747,Spencer,1018420,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01562,STANDARD,Spencer,WorcesterCounty,America/New_York,"508,774",42.24,-71.99,NA,US,0,9747,Spencer,9052897,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01564,STANDARD,Sterling,WorcesterCounty,America/New_York,978,42.43,-71.75,NA,US,0,7104,Sterling,1018422,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01566,STANDARD,Sturbridge,WorcesterCounty,America/New_York,"508,774",42.09,-72.06,NA,US,0,5934,Sturbridge,1018427,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01566,STANDARD,Sturbridge,WorcesterCounty,America/New_York,"508,774",42.09,-72.06,NA,US,0,5934,Sturbridge,9052931,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01568,STANDARD,Upton,WorcesterCounty,America/New_York,"508,774",42.17,-71.61,NA,US,0,6440,Upton,1018442,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01569,STANDARD,Uxbridge,WorcesterCounty,America/New_York,"508,774",42.08,-71.6,NA,US,0,11159,Uxbridge,1018443,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01570,STANDARD,Webster,WorcesterCounty,America/New_York,"508,617,774",42.04,-71.87,NA,US,0,13308,Webster,1018456,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01571,STANDARD,Dudley,WorcesterCounty,America/New_York,508,42.05,-71.93,NA,US,0,9200,Dudley,1018183,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01580,UNIQUE,Westborough,WorcesterCounty,America/New_York,508,42.26,-71.61,NA,US,0,0,Westborough,1018476,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01580,UNIQUE,Westborough,WorcesterCounty,America/New_York,508,42.26,-71.61,NA,US,0,0,Westborough,9053133,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01581,STANDARD,Westborough,WorcesterCounty,America/New_York,"508,617,774",42.26,-71.61,NA,US,0,16691,Westborough,1018476,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01581,STANDARD,Westborough,WorcesterCounty,America/New_York,"508,617,774",42.26,-71.61,NA,US,0,16691,Westborough,9053133,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01582,UNIQUE,Westborough,WorcesterCounty,America/New_York,508,42.26,-71.61,NA,US,0,0,Westborough,1018476,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01582,UNIQUE,Westborough,WorcesterCounty,America/New_York,508,42.26,-71.61,NA,US,0,0,Westborough,9053133,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01583,STANDARD,WestBoylston,WorcesterCounty,America/New_York,"508,978",42.36,-71.78,NA,US,0,5947,WestBoylston,1018461,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01588,STANDARD,Whitinsville,WorcesterCounty,America/New_York,"508,774",42.11,-71.67,NA,US,0,7937,Whitinsville,1018485,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01590,STANDARD,Sutton,WorcesterCounty,America/New_York,508,42.15,-71.76,NA,US,0,7702,Sutton,1018430,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01601,POBOX,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01602,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,18196,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01603,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,14610,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01604,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,26294,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01605,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,18175,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01606,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,16439,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01607,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,6146,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01608,STANDARD,Worcester,WorcesterCounty,America/New_York,"508,774,978",42.26,-71.8,NA,US,0,2396,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01609,STANDARD,Worcester,WorcesterCounty,America/New_York,"508,774,978",42.26,-71.8,NA,US,0,11815,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01610,STANDARD,Worcester,WorcesterCounty,America/New_York,"508,774",42.26,-71.8,NA,US,0,12571,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01611,STANDARD,CherryValley,WorcesterCounty,America/New_York,508,42.23,-71.87,NA,US,0,1777,CherryValley,1018158,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01612,STANDARD,Paxton,WorcesterCounty,America/New_York,508,42.31,-71.93,NA,US,0,3934,Paxton,1018358,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01613,POBOX,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,1083,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01614,POBOX,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01615,POBOX,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01653,UNIQUE,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01654,UNIQUE,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01655,STANDARD,Worcester,WorcesterCounty,America/New_York,508,42.26,-71.8,NA,US,0,0,Worcester,1018497,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01701,STANDARD,Framingham,MiddlesexCounty,America/New_York,"508,617,774,781,978",42.3,-71.43,NA,US,0,27821,Framingham,1018210,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01702,STANDARD,Framingham,MiddlesexCounty,America/New_York,508,42.3,-71.43,NA,US,0,23402,Framingham,1018210,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01703,POBOX,Framingham,MiddlesexCounty,America/New_York,508,42.3,-71.43,NA,US,0,0,Framingham,1018210,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01704,POBOX,Framingham,MiddlesexCounty,America/New_York,508,42.3,-71.43,NA,US,0,0,Framingham,1018210,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01705,POBOX,Framingham,MiddlesexCounty,America/New_York,508,42.3,-71.43,NA,US,0,0,Framingham,1018210,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01719,STANDARD,Boxborough,MiddlesexCounty,America/New_York,978,42.5,-71.5,NA,US,0,4749,Boxborough,1018128,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01720,STANDARD,Acton,MiddlesexCounty,America/New_York,"978,508,617,781",42.48,-71.46,NA,US,0,19114,Acton,1018088,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01721,STANDARD,Ashland,MiddlesexCounty,America/New_York,"508,617",42.25,-71.46,NA,US,0,14769,Ashland,1018101,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01730,STANDARD,Bedford,MiddlesexCounty,America/New_York,781,42.48,-71.26,NA,US,0,11940,Bedford,1018115,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01740,STANDARD,Bolton,WorcesterCounty,America/New_York,978,42.43,-71.6,NA,US,0,4456,Bolton,1018126,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01741,STANDARD,Carlisle,MiddlesexCounty,America/New_York,978,42.53,-71.35,NA,US,0,4692,Carlisle,1018147,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01742,STANDARD,Concord,MiddlesexCounty,America/New_York,"508,978",42.45,-71.35,NA,US,0,15042,Concord,1018168,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01745,STANDARD,Fayville,WorcesterCounty,America/New_York,508,42.29,-71.5,NA,US,0,430,Fayville,1018205,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01746,STANDARD,Holliston,MiddlesexCounty,America/New_York,"508,774",42.2,-71.43,NA,US,0,12696,Holliston,1018245,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01747,STANDARD,Hopedale,WorcesterCounty,America/New_York,508,42.12,-71.54,NA,US,0,5323,Hopedale,1018247,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01747,STANDARD,Hopedale,WorcesterCounty,America/New_York,508,42.12,-71.54,NA,US,0,5323,Hopedale,9052157,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01748,STANDARD,Hopkinton,MiddlesexCounty,America/New_York,"508,774",42.22,-71.52,NA,US,0,13078,Hopkinton,1018248,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01748,STANDARD,Hopkinton,MiddlesexCounty,America/New_York,"508,774",42.22,-71.52,NA,US,0,13078,Hopkinton,9052160,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01749,STANDARD,Hudson,MiddlesexCounty,America/New_York,"508,978",42.39,-71.56,NA,US,0,16503,Hudson,1018251,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01749,STANDARD,Hudson,MiddlesexCounty,America/New_York,"508,978",42.39,-71.56,NA,US,0,16503,Hudson,9052170,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01752,STANDARD,Marlborough,MiddlesexCounty,America/New_York,"508,978,774",42.34,-71.54,NA,US,0,31660,Marlborough,1018288,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01754,STANDARD,Maynard,MiddlesexCounty,America/New_York,978,42.42,-71.45,NA,US,0,8873,Maynard,1018294,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01756,STANDARD,Mendon,WorcesterCounty,America/New_York,508,42.1,-71.55,NA,US,0,5234,Mendon,1018299,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01757,STANDARD,Milford,WorcesterCounty,America/New_York,"508,617,774",42.14,-71.51,NA,US,0,22801,Milford,1018305,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01760,STANDARD,Natick,MiddlesexCounty,America/New_York,"508,617",42.28,-71.35,NA,US,0,28611,Natick,1018315,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01770,STANDARD,Sherborn,MiddlesexCounty,America/New_York,508,42.23,-71.36,NA,US,0,3937,Sherborn,1018400,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01772,STANDARD,Southborough,WorcesterCounty,America/New_York,"508,978",42.3,-71.51,NA,US,0,8678,Southborough,1018417,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01773,STANDARD,Lincoln,MiddlesexCounty,America/New_York,"978,781",42.41,-71.3,NA,US,0,4870,Lincoln,1018272,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01775,STANDARD,Stow,MiddlesexCounty,America/New_York,978,42.43,-71.5,NA,US,0,6132,Stow,1018426,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01776,STANDARD,Sudbury,MiddlesexCounty,America/New_York,"508,978",42.36,-71.4,NA,US,0,16252,Sudbury,1018428,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01778,STANDARD,Wayland,MiddlesexCounty,America/New_York,"508,978",42.36,-71.36,NA,US,0,12273,Wayland,1018455,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01801,STANDARD,Woburn,MiddlesexCounty,America/New_York,"508,781,978,339,617",42.48,-71.15,NA,US,0,33608,Woburn,1018495,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01803,STANDARD,Burlington,MiddlesexCounty,America/New_York,"617,781,508,978,339",42.5,-71.2,NA,US,0,22104,Burlington,1018142,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01805,UNIQUE,Burlington,MiddlesexCounty,America/New_York,781,42.5,-71.2,NA,US,0,0,Burlington,1018142,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01806,UNIQUE,Woburn,MiddlesexCounty,America/New_York,339,42.47,-71.15,NA,US,1,0,Woburn,1018495,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01807,UNIQUE,Woburn,MiddlesexCounty,America/New_York,339,42.48,-71.15,NA,US,0,0,Woburn,1018495,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01808,UNIQUE,Woburn,MiddlesexCounty,America/New_York,339,42.5,-71.12,NA,US,1,0,Woburn,1018495,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01810,STANDARD,Andover,EssexCounty,America/New_York,"978,617,781",42.65,-71.14,NA,US,0,30346,Andover,1018095,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01810,STANDARD,Andover,EssexCounty,America/New_York,"978,617,781",42.65,-71.14,NA,US,0,30346,Andover,9051510,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01812,UNIQUE,Andover,EssexCounty,America/New_York,351,42.65,-71.14,NA,US,0,0,Andover,1018095,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01812,UNIQUE,Andover,EssexCounty,America/New_York,351,42.65,-71.14,NA,US,0,0,Andover,9051510,Massachusetts,MA,"Boston, MA-Manchester, NH",506
01813,UNIQUE,Woburn,MiddlesexCounty,America/New_York,339,42.48,-71.15,NA,US,0,0,Woburn,1018495,Massachusetts,MA,"Boston, MA-Manchester, NH",506
